"api","lib","label","num"
"tensorflow.keras.layers.StackedRNNCells","tensorflow","MT",
"tensorflow.keras.layers.StringLookup","tensorflow","MT","1"
"tensorflow.keras.layers.Subtract","tensorflow","MT","2"
"tensorflow.keras.layers.tensorflow.keras.layersambda","tensorflow","MT","2"
"tensorflow.keras.layers.TextVectorization","tensorflow","MT","2"
"tensorflow.keras.layers.TimeDistributed","tensorflow","MT","17"
"tensorflow.keras.layers.UpSampling2D","tensorflow","MT","11"
"tensorflow.keras.layers.UpSampling3D","tensorflow","MT","1"
"tensorflow.keras.layers.Wrapper","tensorflow","MT",
"tensorflow.keras.layers.ZeroPadding1D","tensorflow","MT",
"tensorflow.keras.layers.ZeroPadding2D","tensorflow","MT","5"
"tensorflow.keras.layers.ZeroPadding3D","tensorflow","MT",
"tensorflow.keras.losses","tensorflow","MT",
"tensorflow.keras.losses.BinaryCrossentropy","tensorflow","MT","222"
"tensorflow.keras.losses.binary_crossentropy","tensorflow","MT","28"
"tensorflow.keras.losses.CategoricalCrossentropy","tensorflow","MT","100"
"tensorflow.keras.losses.categorical_crossentropy","tensorflow","MT","37"
"tensorflow.keras.losses.cosine","tensorflow","MT",
"tensorflow.keras.losses.cosine_similarity","tensorflow","MT",
"tensorflow.keras.losses.deserialize","tensorflow","MT",
"tensorflow.keras.losses.get","tensorflow","MT",
"tensorflow.keras.losses.hinge","tensorflow","MT",
"tensorflow.keras.losses.Huber","tensorflow","MT","2"
"tensorflow.keras.losses.kld","tensorflow","MT","1"
"tensorflow.keras.losses.kld.","tensorflow","MT",
"tensorflow.keras.losses.kullback_leibler_divergence","tensorflow","MT",
"tensorflow.keras.losses.LogCosh","tensorflow","MT","1"
"tensorflow.keras.losses.MeanAbsoluteError","tensorflow","MT","5"
"tensorflow.keras.losses.MeanSquaredError","tensorflow","MT","52"
"tensorflow.keras.losses.MeanSquaredLogarithmicError","tensorflow","MT","13"
"tensorflow.keras.losses.mean_absolute_error","tensorflow","MT",
"tensorflow.keras.losses.mean_squared_error","tensorflow","MT","3"
"tensorflow.keras.losses.mean_squared_logarithmic_error","tensorflow","MT",
"tensorflow.keras.losses.mse","tensorflow","MT","4"
"tensorflow.keras.losses.Reduction.NONE","tensorflow","MT",
"tensorflow.keras.losses.Reduction.SUM","tensorflow","MT",
"tensorflow.keras.losses.Reduction.SUM_OVER_BATCH_SIZE","tensorflow","MT",
"tensorflow.keras.losses.serialize","tensorflow","MT",
"tensorflow.keras.losses.SparseCategoricalCrossentropy","tensorflow","MT","51"
"tensorflow.keras.losses.sparse_categorical_crossentropy","tensorflow","MT","1"
"tensorflow.keras.losses.squared_hinge","tensorflow","MT",
"tensorflow.keras.metrics.Accuracy","tensorflow","ME","4"
"tensorflow.keras.metrics.append","tensorflow","ME","3"
"tensorflow.keras.metrics.AUC","tensorflow","ME","227"
"tensorflow.keras.metrics.BinaryAccuracy","tensorflow","ME","67"
"tensorflow.keras.metrics.BinaryCrossentropy","tensorflow","MT","10"
"tensorflow.keras.metrics.binary_accuracy","tensorflow","ME","1"
"tensorflow.keras.metrics.binary_crossentropy","tensorflow","ME","1"
"tensorflow.keras.metrics.CategoricalAccuracy","tensorflow","ME","16"
"tensorflow.keras.metrics.CategoricalCrossentropy","tensorflow","ME","13"
"tensorflow.keras.metrics.categorical_accuracy","tensorflow","MT",
"tensorflow.keras.metrics.cosine_proximity","tensorflow","MT",
"tensorflow.keras.metrics.FalseNegatives","tensorflow","ME","14"
"tensorflow.keras.metrics.FalsePositives","tensorflow","ME","13"
"tensorflow.keras.metrics.get","tensorflow","MT",
"tensorflow.keras.metrics.hinge","tensorflow","MT",
"tensorflow.keras.metrics.kullback_leibler_divergence","tensorflow","MT",
"tensorflow.keras.metrics.Mean","tensorflow","MT","5"
"tensorflow.keras.metrics.MeanAbsoluteError","tensorflow","ME","1"
"tensorflow.keras.metrics.MeanAbsolutePercentageError","tensorflow","ME","1"
"tensorflow.keras.metrics.MeanIoU","tensorflow","ME",
"tensorflow.keras.metrics.MeanSquaredError","tensorflow","ME","3"
"tensorflow.keras.metrics.MeanSquaredLogarithmicError","tensorflow","ME","1"
"tensorflow.keras.metrics.mean_absolute_error","tensorflow","MT",
"tensorflow.keras.metrics.mean_squared_error","tensorflow","MT",
"tensorflow.keras.metrics.mean_squared_logarithmic_error","tensorflow","MT",
"tensorflow.keras.metrics.Precision","tensorflow","ME","27"
"tensorflow.keras.metrics.PrecisionAtRecall","tensorflow","ME","2"
"tensorflow.keras.metrics.Recall","tensorflow","ME","31"
"tensorflow.keras.metrics.RootMeanSquaredError","tensorflow","ME","75"
"tensorflow.keras.metrics.SparseCategoricalAccuracy","tensorflow","ME","19"
"tensorflow.keras.metrics.sparse_categorical_accuracy","tensorflow","MT",
"tensorflow.keras.metrics.sparse_categorical_crossentropy","tensorflow","MT",
"tensorflow.keras.metrics.squared_hinge","tensorflow","MT",
"tensorflow.keras.metrics.Sum","tensorflow","ME","6"
"tensorflow.keras.metrics.TopKCategoricalAccuracy","tensorflow","ME","1"
"tensorflow.keras.metrics.top_k_categorical_accuracy","tensorflow","MT","36"
"tensorflow.keras.metrics.TrueNegatives","tensorflow","ME","11"
"tensorflow.keras.metrics.TruePositives","tensorflow","ME","12"
"tensorflow.keras.mixed_precision.experimental.LossScaleOptimizer","tensorflow","MT","5"
"tensorflow.keras.mixed_precision.experimental.Policy","tensorflow","MT","23"
"tensorflow.keras.mixed_precision.experimental.set_policy","tensorflow","MT","26"
"tensorflow.keras.mixed_precision.LossScaleOptimizer","tensorflow","MT","1"
"tensorflow.keras.mixed_precision.Policy","tensorflow","MT","1"
"tensorflow.keras.mixed_precision.set_global_policy","tensorflow","MT","2"
"tensorflow.keras.Model","tensorflow","MT","530"
"tensorflow.keras.Model.from_config","tensorflow","MT",
"tensorflow.keras.models","tensorflow","MT",
"tensorflow.keras.models.append","tensorflow","MT","3"
"tensorflow.keras.models.clone_model","tensorflow","MT","2"
"tensorflow.keras.models.load_model","tensorflow","MT","333"
"tensorflow.keras.models.Model","tensorflow","MT","768"
"tensorflow.keras.models.model_from_json","tensorflow","MT","13"
"tensorflow.keras.models.model_from_json.","tensorflow","MT",
"tensorflow.keras.models.predict","tensorflow","MT","2"
"tensorflow.keras.models.save_model","tensorflow","MT","3"
"tensorflow.keras.models.Sequential","tensorflow","MT","506"
"tensorflow.keras.models.tensorflow.keras.modelsodel","tensorflow","MT","1"
"tensorflow.keras.optimizers","tensorflow","MT",
"tensorflow.keras.optimizers.Adadelta","tensorflow","MT","5"
"tensorflow.keras.optimizers.Adagrad","tensorflow","MT",
"tensorflow.keras.optimizers.Adam","tensorflow","MT","1201"
"tensorflow.keras.optimizers.Adamax","tensorflow","MT","14"
"tensorflow.keras.optimizers.deserialize","tensorflow","MT",
"tensorflow.keras.optimizers.Ftrl","tensorflow","MT",
"tensorflow.keras.optimizers.get","tensorflow","MT",
"tensorflow.keras.optimizers.learning_rate_schedule.deserialize","tensorflow","MT",
"tensorflow.keras.optimizers.learning_rate_schedule.serialize","tensorflow","MT",
"tensorflow.keras.optimizers.Nadam","tensorflow","MT","17"
"tensorflow.keras.optimizers.RMSprop","tensorflow","MT","74"
"tensorflow.keras.optimizers.schedules.ExponentialDecay","tensorflow","MT","46"
"tensorflow.keras.optimizers.schedules.InverseTimeDecay","tensorflow","MT","3"
"tensorflow.keras.optimizers.schedules.LearningRateSchedule","tensorflow","MT",
"tensorflow.keras.optimizers.schedules.PiecewiseConstantDecay","tensorflow","MT","5"
"tensorflow.keras.optimizers.schedules.PolynomialDecay","tensorflow","MT","8"
"tensorflow.keras.optimizers.schedules.__getattribute__","tensorflow","MT","1"
"tensorflow.keras.optimizers.serialize","tensorflow","MT",
"tensorflow.keras.optimizers.SGD","tensorflow","MT","66"
"tensorflow.keras.optimizers.__getattribute__","tensorflow","MT","1"
"tensorflow.keras.preprocessing.image.array_to_img","tensorflow","DCO","2"
"tensorflow.keras.preprocessing.image.astype","tensorflow","DCO","2"
"tensorflow.keras.preprocessing.image.ImageDataGenerator","tensorflow","DCO","283"
"tensorflow.keras.preprocessing.image.img_to_array","tensorflow","FE","89"
"tensorflow.keras.preprocessing.image.load_img","tensorflow","DCO","100"
"tensorflow.keras.preprocessing.image.random_shear","tensorflow","FE","1"
"tensorflow.keras.preprocessing.image.reshape","tensorflow","FE","2"
"tensorflow.keras.preprocessing.image.resize","tensorflow","FE","16"
"tensorflow.keras.preprocessing.image.smart_resize","tensorflow","FE","38"
"tensorflow.keras.preprocessing.image.squeeze","tensorflow","FE",
"tensorflow.keras.preprocessing.image_dataset_from_directory","tensorflow","DCL","1"
"tensorflow.keras.preprocessing.sequence.pad_sequences","tensorflow","DCL","190"
"tensorflow.keras.preprocessing.sequence.pad_tensorflow.keras.preprocessing.sequences","tensorflow","FE","9"
"tensorflow.keras.preprocessing.text.join","tensorflow","FE",
"tensorflow.keras.preprocessing.text.one_hot","tensorflow","FE","17"
"tensorflow.keras.preprocessing.text.replace","tensorflow","DCL","1"
"tensorflow.keras.preprocessing.text.text_to_word_sequence","tensorflow","FE","1"
"tensorflow.keras.preprocessing.text.Tokenizer","tensorflow","DCL","172"
"tensorflow.keras.preprocessing.text.tokenizer_from_json","tensorflow","DCO","1"
"tensorflow.keras.preprocessing.timeseries_dataset_from_array","tensorflow","DCO","3"
"tensorflow.keras.regularizers.get","tensorflow","MT","9"
"tensorflow.keras.regularizers.l1","tensorflow","MT","10"
"tensorflow.keras.regularizers.L1L2","tensorflow","MT","10"
"tensorflow.keras.regularizers.l1_l2","tensorflow","MT","13"
"tensorflow.keras.regularizers.l1_l2.","tensorflow","MT",
"tensorflow.keras.regularizers.l2","tensorflow","MT","74"
"tensorflow.keras.regularizers.l2.","tensorflow","MT",
"tensorflow.keras.regularizers.Regularizer","tensorflow","MT",
"tensorflow.keras.regularizers.serialize","tensorflow","MT",
"tensorflow.keras.Sequential","tensorflow","MT","529"
"tensorflow.keras.Sequential.","tensorflow","MT",
"tensorflow.keras.utils","tensorflow","MT",
"tensorflow.keras.utils.CustomObjectScope","tensorflow","MT",
"tensorflow.keras.utils.custom_object_scope","tensorflow","MT",
"tensorflow.keras.utils.deserialize_keras_object","tensorflow","MT",
"tensorflow.keras.utils.generic_utils.CustomObjectScope","tensorflow","MT",
"tensorflow.keras.utils.get_custom_objects","tensorflow","MT","16"
"tensorflow.keras.utils.get_custom_objects.update","tensorflow","MT",
"tensorflow.keras.utils.get_file","tensorflow","MT","3"
"tensorflow.keras.utils.get_source_inputs","tensorflow","MT","1"
"tensorflow.keras.utils.model_to_dot","tensorflow","MT","12"
"tensorflow.keras.utils.multi_gpu_model","tensorflow","MT","1"
"tensorflow.keras.utils.normalize","tensorflow","MT","2"
"tensorflow.keras.utils.plot_model","tensorflow","MT","129"
"tensorflow.keras.utils.Progbar","tensorflow","MT","3"
"tensorflow.keras.utils.register_keras_serializable","tensorflow","MT","1"
"tensorflow.keras.utils.Sequence","tensorflow","MT",
"tensorflow.keras.utils.serialize_keras_object","tensorflow","MT",
"tensorflow.keras.utils.to_categorical","tensorflow","MT","195"
"tensorflow.keras.wrappers.scikit_learn.KerasClassifier","tensorflow","MT","2"
"tensorflow.keras.wrappers.scikit_learn.KerasRegressor","tensorflow","MT","1"
"tensorflow.keras.__version__.format","tensorflow","MT","3"
"tensorflow.l2_regularizer","tensorflow","MT",
"tensorflow.layers.AveragePooling2D","tensorflow","MT","1"
"tensorflow.layers.average_pooling2d","tensorflow","MT","2"
"tensorflow.layers.BatchNormalization","tensorflow","MT","1"
"tensorflow.layers.batch_normalization","tensorflow","MT","6"
"tensorflow.layers.conv1d","tensorflow","MT","2"
"tensorflow.layers.conv2d","tensorflow","MT","7"
"tensorflow.layers.conv2d_transpose","tensorflow","MT",
"tensorflow.layers.dense","tensorflow","MT","21"
"tensorflow.layers.dropout","tensorflow","MT","11"
"tensorflow.layers.flatten","tensorflow","MT","4"
"tensorflow.layers.MaxPooling2D","tensorflow","MT","2"
"tensorflow.layers.max_pooling2d","tensorflow","MT","4"
"tensorflow.less","tensorflow","MT","10"
"tensorflow.less_equal","tensorflow","MT","1"
"tensorflow.lgamma","tensorflow","MT",
"tensorflow.linalg.band_part","tensorflow","MT","6"
"tensorflow.linalg.diag_part","tensorflow","MT","3"
"tensorflow.linalg.matmul","tensorflow","MT","3"
"tensorflow.linalg.set_diag","tensorflow","MT","2"
"tensorflow.linspace","tensorflow","MT","1"
"tensorflow.lite","tensorflow","MD",
"tensorflow.lite.constants.FLOAT","tensorflow","MD",
"tensorflow.lite.constants.QUANTIZED_UINT8","tensorflow","MD",
"tensorflow.lite.Interpreter","tensorflow","MD","1"
"tensorflow.lite.OpsSet.TFLITE_BUILTINS_INT8","tensorflow","MD",
"tensorflow.lite.Optimize.DEFAULT","tensorflow","MD",
"tensorflow.lite.python.interpreter.Interpreter","tensorflow","MD",
"tensorflow.lite.TFLiteConverter.from_frozen_graph","tensorflow","MD",
"tensorflow.lite.TFLiteConverter.from_keras_model","tensorflow","MD",
"tensorflow.lite.TFLiteConverter.from_keras_model_file","tensorflow","MD",
"tensorflow.lite.TFLiteConverter.from_saved_model","tensorflow","MD",
"tensorflow.lite.TFLiteConverter.from_session","tensorflow","MD",
"tensorflow.local_variables","tensorflow","MT","2"
"tensorflow.local_variables_initializer","tensorflow","MT","30"
"tensorflow.local_variables_initializer.run","tensorflow","MT",
"tensorflow.log","tensorflow","MT","4"
"tensorflow.log1p","tensorflow","MT","4"
"tensorflow.logging.info","tensorflow","MT","7"
"tensorflow.logging.set_verbosity","tensorflow","MT","12"
"tensorflow.logging.warning","tensorflow","MT",
"tensorflow.logical_and","tensorflow","MT","7"
"tensorflow.logical_not","tensorflow","MT","7"
"tensorflow.logical_or","tensorflow","MT","10"
"tensorflow.logical_xor","tensorflow","MT",
"tensorflow.lookup.KeyValueTensorInitializer","tensorflow","MT","5"
"tensorflow.lookup.StaticHashTable","tensorflow","MT","4"
"tensorflow.lookup.StaticVocabularyTable","tensorflow","MT","1"
"tensorflow.losses.absolute_difference","tensorflow","MT","2"
"tensorflow.losses.BinaryCrossentropy","tensorflow","MT","1"
"tensorflow.losses.get_regularization_loss","tensorflow","MT","2"
"tensorflow.losses.hinge_loss","tensorflow","MT","1"
"tensorflow.losses.Huber","tensorflow","MT","1"
"tensorflow.losses.mean_squared_error","tensorflow","MT","4"
"tensorflow.losses.sigmoid_cross_entropy","tensorflow","MT",
"tensorflow.losses.softmax_cross_entropy","tensorflow","MT","2"
"tensorflow.losses.SparseCategoricalCrossentropy","tensorflow","MT","1"
"tensorflow.losses.sparse_categorical_crossentropy","tensorflow","MT","2"
"tensorflow.map_fn","tensorflow","MT","10"
"tensorflow.math.abs","tensorflow","MT","6"
"tensorflow.math.acos","tensorflow","MT",
"tensorflow.math.add","tensorflow","MT","5"
"tensorflow.math.add_n","tensorflow","MT","2"
"tensorflow.math.argmax","tensorflow","MT","7"
"tensorflow.math.atan","tensorflow","MT","2"
"tensorflow.math.ceil","tensorflow","MT","4"
"tensorflow.math.confusion_matrix","tensorflow","MT","3"
"tensorflow.math.conj","tensorflow","MT",
"tensorflow.math.cos","tensorflow","MT","120"
"tensorflow.math.cumprod","tensorflow","MT",
"tensorflow.math.cumsum","tensorflow","MT","6"
"tensorflow.math.divide","tensorflow","MT","11"
"tensorflow.math.divide_no_nan","tensorflow","MT","6"
"tensorflow.math.equal","tensorflow","MT","17"
"tensorflow.math.erf","tensorflow","MT","2"
"tensorflow.math.exp","tensorflow","MT","19"
"tensorflow.math.floor","tensorflow","MT","2"
"tensorflow.math.floordiv","tensorflow","MT",
"tensorflow.math.floormod","tensorflow","MT",
"tensorflow.math.greater","tensorflow","MT","1"
"tensorflow.math.greater_equal","tensorflow","MT","2"
"tensorflow.math.imag","tensorflow","MT",
"tensorflow.math.is_finite","tensorflow","MT",
"tensorflow.math.is_inf","tensorflow","MT",
"tensorflow.math.is_nan","tensorflow","MT","5"
"tensorflow.math.l2_normalize","tensorflow","MT","34"
"tensorflow.math.less","tensorflow","MT","1"
"tensorflow.math.less_equal","tensorflow","MT","1"
"tensorflow.math.lgamma","tensorflow","MT","2"
"tensorflow.math.log","tensorflow","MT","145"
"tensorflow.math.log1p","tensorflow","MT","2"
"tensorflow.math.logical_and","tensorflow","MT","7"
"tensorflow.math.logical_not","tensorflow","MT","5"
"tensorflow.math.logical_or","tensorflow","MT","2"
"tensorflow.math.logical_xor","tensorflow","MT",
"tensorflow.math.log_softmax","tensorflow","MT",
"tensorflow.math.maximum","tensorflow","MT","42"
"tensorflow.math.minimum","tensorflow","MT","41"
"tensorflow.math.mod","tensorflow","MT",
"tensorflow.math.multiply","tensorflow","MT","22"
"tensorflow.math.multiply_no_nan","tensorflow","MT","2"
"tensorflow.math.not_equal","tensorflow","MT","4"
"tensorflow.math.pow","tensorflow","MT","36"
"tensorflow.math.real","tensorflow","MT",
"tensorflow.math.reciprocal","tensorflow","MT",
"tensorflow.math.reduce_all","tensorflow","MT","2"
"tensorflow.math.reduce_any","tensorflow","MT","2"
"tensorflow.math.reduce_max","tensorflow","MT","11"
"tensorflow.math.reduce_mean","tensorflow","MT","18"
"tensorflow.math.reduce_min","tensorflow","MT","8"
"tensorflow.math.reduce_prod","tensorflow","MT","2"
"tensorflow.math.reduce_std","tensorflow","MT","2"
"tensorflow.math.reduce_sum","tensorflow","MT","24"
"tensorflow.math.reduce_variance","tensorflow","MT","3"
"tensorflow.math.round","tensorflow","MT","4"
"tensorflow.math.rsqrt","tensorflow","MT","6"
"tensorflow.math.scalar_mul","tensorflow","MT","3"
"tensorflow.math.segment_sum","tensorflow","MT",
"tensorflow.math.sigmoid","tensorflow","MT","12"
"tensorflow.math.sign","tensorflow","MT","1"
"tensorflow.math.sin","tensorflow","MT","121"
"tensorflow.math.softmax","tensorflow","MT","2"
"tensorflow.math.softplus","tensorflow","MT","7"
"tensorflow.math.sqrt","tensorflow","MT","65"
